"Name","Gender"
"yarah","Female"
"yasar","Male"
"yaseen","Male"
"yasin","Male"
"yasir","Male"
"yasirah","Female"
"yasmeen","Female"
"yasmeenah","Female"
"yasmin","Female"
"yasmina","Female"
"yasmine","Female"
"yasna","Female"
"yassaman","Female"
"yasser","Male"
"yathrib","Male"
"yawar","Male"
"yawer","Male"
"yazan","Male"
"yazeed","Male"
"yazid","Male"
"yelda","Female"
"yoonus","Male"
"youssef","Male"
"yuhannis","Male"
"yumn","Female"
"yumna","Female"
"yumnah","Female"
"yunus","Male"
"yusayrah","Female"
"yusef","Male"
"yushua","Male"
"yusr","Male"
"yusra","Female"
"yusraa","Female"
"yusri","Male"
"yusriyah","Female"
"yusuf","Male"
"yusur","Female"
"zaabi","Male"
"zaafirah","Female"
"zaahirah","Female"
"zaara","Female"
"zackariya","Male"
"zaeem","Male"
"zaeemah","Female"
"zafar","Male"
"zafeerah","Female"
"zafir","Male"
"zafirah","Female"
"zafreen","Female"
"zafrul","Male"
"zahabiya","Female"
"zahara","Female"
"zaheen","Female"
"zaheer","Male"
"zaheerah","Female"
"zahi","Male"
"zahid","Male"
"zahidah","Female"
"zahir","Male"
"zahira","Female"
"zahirah","Female"
"zahra","Female"
"zahraa","Female"
"zahrah","Female"
"zahwah","Female"
"zaid","Male"
"zaida","Female"
"zaigham","Male"
"zaighum","Male"
"zaim","Male"
"zain","Unknown"
"zaina","Female"
"zainab","Female"
"zair","Male"
"zairah","Female"
"zaiton","Female"
"zakar","Male"
"zakariya","Male"
"zakariyya","Male"
"zaki","Male"
"zakia","Female"
"zakir","Male"
"zakirah","Female"
"zakiyah","Female"
"zakwan","Male"
"zaky","Male"
"zalfa","Female"
"zaman","Male"
"zameelah","Female"
"zameena","Female"
"zameer","Male"
"zamil","Male"
"zamrud","Female"
"zanubiya","Female"
"zanyah","Female"
"zara","Female"
"zarar","Male"
"zareen","Female"
"zareena","Female"
"zareenah","Female"
"zarif","Male"
"zarifah","Female"
"zarina","Female"
"zariya","Female"
"zariyah","Female"
"zarmina","Female"
"zaroon","Male"
"zarqa","Female"
"zarrah","Female"
"zarrar","Male"
"zartaj","Female"
"zayaan","Female"
"zayan","Male"
"zayb","Male"
"zayba","Female"
"zayd","Male"
"zayer","Male"
"zayn","Unknown"
"zaynab","Female"
"zaynah","Female"
"zaytoon","Female"
"zaytoonah","Female"
"zeba","Female"
"zebadiyah","Male"
"zeena","Female"
"zeenat","Female"
"zeeshan","Male"
"zeeya","Male"
"zehna","Female"
"zehra","Female"
"zeid","Male"
"zenia","Female"
"zerina","Female"
"zeyad","Male"
"zhalay","Female"
"zia","Male"
"ziad","Male"
"ziaud","Male"
"zinah","Female"
"zinat","Female"
"zineta","Female"
"zinneerah","Female"
"zishan","Male"
"ziyad","Male"
"ziyan","Female"
"zoeya","Female"
"zoha","Female"
"zohaib","Male"
"zohair","Male"
"zoharin","Female"
"zohha","Female"
"zohra","Female"
"zohura","Female"
"zonira","Female"
"zorah","Female"
"zoufishan","Female"
"zoya","Female"
"zubaidah","Female"
"zubair","Male"
"zubaria","Female"
"zubash","Female"
"zubaydah","Female"
"zubayr","Male"
"zubdah","Female"
"zubi","Female"
"zuehb","Male"
"zufar","Male"
"zuha","Female"
"zuhaa","Female"
"zuhaib","Male"
"zuhair","Male"
"zuhaira","Female"
"zuharah","Female"
"zuhayr","Male"
"zuhayra","Female"
"zuhera","Female"
"zuhoor","Male"
"zuhra","Female"
"zuhrah","Female"
"zuhur","Female"
"zulaykha","Female"
"zulaym","Male"
"zulekha","Female"
"zulfa","Female"
"zulfah","Female"
"zulfaqar","Male"
"zulfiqar","Male"
"zulqarnain","Male"
"zumurrud","Female"
"zumzum","Female"
"zunairah","Female"
"zunnoon","Male"
"zuti","Male"
"zynah","Female"
"zyva","Female"
"آداب","Female"
"آدم","Male"
"آسة","Female"
"آسر","Male"
"آسية","Female"
"آصال","Female"
"آلاء","Female"
"آمال","Female"
"آمنة","Female"
"آية","Female"
"أبد","Male"
"أبدع","Male"
"أبره","Male"
"أبسل","Male"
"أبسم","Male"
"أبشر","Male"
"أبلج","Male"
"أبي","Male"
"أبية","Female"
"أجاد","Male"
"أجزل","Male"
"أجمل","Male"
"أجوب","Male"
"أجود","Male"
"أحسب","Male"
"أحسن","Male"
"أحشم","Male"
"أحلام","Female"
"أحمد","Male"
"أحيد","Male"
"أخزم","Male"
"أخير","Male"
"أخيل","Male"
"أدب","Female"
"أدبية","Female"
"أُدد","Male"
"أدرد","Male"
"أدرم","Male"
"أدغم","Male"
"أدلم","Male"
"أدهم","Male"
"أديب","Male"
"أذينة","Female"
"أرب","Female"
"أربد","Male"
"أرجح","Male"
"أرجوان","Male"
"أرحب","Male"
"أرحم","Male"
"أرزة","Female"
"أرسلان","Male"
"أرشد","Male"
"أرغد","Male"
"أرقم","Male"
"أركان","Male"
"أرواح","Female"
"أريبة","Female"
"أريج","Male"
"أزاهير","Female"
"أزهار","Female"
"أزهد","Male"
"أزهر","Male"
"أسامة","Male"
"أسد","Male"
"أسرار","Female"
"أسعد","Male"
"أسلع","Male"
"أسلم","Male"
"أسما","Female"
"أسمح","Male"
"أسمهان","Female"
"أسمى","Female"
"أسهم","Male"
"أسوة","Female"
"أسيد","Male"
"أشرف","Male"
"أشهم","Male"
"أشواق","Female"
"أصالة","Female"
"أصلان","Male"
"أصيلة","Female"
"أضاليا","Female"
"أضواء","Female"
"أعز","Male"
"أعناب","Female"
"أغلب","Male"
"أفخر","Male"
"أفخم","Male"
"أفراح","Female"
"أفصح","Male"
"أفضل","Male"
"أفقه","Male"
"أفكار","Female"
"أفنان","Female"
"أكثم","Male"
"أكرم","Male"
"أكمل","Male"
"ألغاز","Female"
"أُلفت","Female"
"ألمع","Male"
"ألمعي","Male"
"ألى","Female"
"أليف","Male"
"أماثل","Female"
"أمارة","Female"
"أمان","Female"
"أماني","Female"
"أمجد","Male"
"أمل","Female"
"أملي","Female"
"أمنية","Female"
"أمواج","Female"
"أمية","Male"
"أميّة","Female"
"أمير","Male"
"أميرة","Female"
"أميمة","Female"
"أمين","Male"
"أنجب","Male"
"أنجح","Male"
"أنس","Male"
"أنف","Male"
"أنماء","Female"
"أنهار","Female"
"أنوار","Female"
"أنور","Male"
"أنوس","Male"
"أنوف","Female"
"أنيس","Male"
"أنيسة","Female"
"أهيف","Male"
"أهيم","Male"
"أوراد","Female"
"أوس","Male"
"أويس","Male"
"أيمن","Male"
"أيهم","Male"
"أيوب","Male"
"إباء","Female"
"إبتسام","Female"
"إبتكار","Female"
"إبتهاج","Female"
"إبتهال","Female"
"إبراهيم","Male"
"إتفاق","Female"
"إجتهاد","Female"
"إجلال","Female"
"إحتشام","Female"
"إحتفاظ","Female"
"إحسان","Male"
"إخلاص","Female"
"إدام","Male"
"إدراك","Female"
"إدريس","Male"
"إرادة","Female"
"إرتداء","Female"
"إرتقاء","Female"
"إزار","Female"
"إسحاق","Male"
"إسراء","Female"
"إسماعيل","Male"
"إشراف","Female"
"إصلاح","Female"
"إعجاز","Unknown"
"إعزاز","Female"
"إغاثة","Female"
"إغراء","Female"
"إفتتان","Female"
"إفتخار","Female"
"إفتكار","Female"
"إفضال","Female"
"إقبال","Female"
"إقتدار","Female"
"إكتمال","Female"
"إكرام","Female"
"إكليل","Male"
"إلفي","Male"
"إلياس","Male"
"إمام","Male"
"إمامة","Female"
"إمتلاك","Female"
"إمتنان","Female"
"إنصاف","Female"
"إنطلاق","Female"
"إنعام","Female"
"إياس","Male"
"إيمان","Female"
"إيناس","Female"
"إيهاب","Male"
"اباء","Female"
"ابتسام","Female"
"ابتكار","Female"
"ابتهاج","Female"
"ابتهال","Female"
"ابد","Male"
"ابدع","Male"
"ابراهيم","Male"
"ابره","Male"
"ابسل","Male"
"ابسم","Male"
"ابشر","Male"
"ابلج","Male"
"ابوبدر","Male"
"ابوبدر","Male"
"ابوناص","Male"
"ابي","Male"
"ابية","Female"
"اتفاق","Female"
"اجاد","Male"
"اجتهاد","Female"
"اجزل","Male"
"اجلال","Female"
"اجمل","Male"
"اجوب","Male"
"اجود","Male"
"احتشام","Female"
"احتفاظ","Female"
"احسان","Male"
"احسب","Male"
"احسن","Male"
"احشم","Male"
"احلام","Female"
"احمد","Male"
"احيد","Male"
"اخزم","Male"
"اخلاص","Female"
"اخير","Male"
"اخيل","Male"
"اداب","Female"
"ادام","Male"
"ادب","Female"
"ادبية","Female"
"اُدد","Male"
"ادراك","Female"
"ادرد","Male"
"ادرم","Male"
"ادريس","Male"
"ادغم","Male"
"ادلم","Male"
"ادم","Male"
"ادهم","Male"
"اديب","Male"
"اذينة","Female"
"ارادة","Female"
"ارب","Female"
"اربد","Male"
"ارتداء","Female"
"ارتقاء","Female"
"ارتياد","Female"
"ارجح","Male"
"ارجوان","Male"
"ارحب","Male"
"ارحم","Male"
"ارزة","Female"
"ارسلان","Male"
"ارشد","Male"
"ارغد","Male"
"ارقم","Male"
"اركان","Male"
"ارواح","Female"
"اريبة","Female"
"اريج","Male"
"ازار","Female"
"ازاهير","Female"
"ازدهار","Female"
"ازهار","Female"
"ازهد","Male"
"ازهر","Male"
"اسامة","Male"
"اسة","Female"
"اسحاق","Male"
"اسد","Male"
"اسر","Male"
"اسراء","Female"
"اسرار","Female"
"اسعد","Male"
"اسلع","Male"
"اسلم","Male"
"اسما","Female"
"اسماعيل","Male"
"اسمح","Male"
"اسمهان","Female"
"اسمى","Female"
"اسهم","Male"
"اسوة","Female"
"اسية","Female"
"اسيد","Male"
"اشراف","Female"
"اشرف","Male"
"اشهم","Male"
"اشواق","Female"
"اصال","Female"
"اصالة","Female"
"اصطلاح","Unknown"
"اصلاح","Female"
"اصلان","Male"
"اصيلة","Female"
"اضاليا","Female"
"اضواء","Female"
"اعتدال","Female"
"اعتقاد","Female"
"اعتماد","Male"
"اعجاز","Unknown"
"اعز","Male"
"اعزاز","Female"
"اعناب","Female"
"اغاثة","Female"
"اغراء","Female"
"اغلب","Male"
"افتتان","Female"
"افتخار","Female"
"افتكار","Female"
"افخر","Male"
"افخم","Male"
"افراح","Female"
"افصح","Male"
"افضال","Female"
"افضل","Male"
"افقه","Male"
"افكار","Female"
"افكه","Unknown"
"افنان","Female"
"اقبال","Female"
"اقتدار","Female"
"اكتمال","Female"
"اكثم","Male"
"اكرام","Female"
"اكرم","Male"
"اكليل","Male"
"اكمل","Male"
"الآيات","Female"
"الاء","Female"
"الحميدي","Male"
"الحياة","Female"
"الدجى","Female"
"الطاف","Female"
"الغاز","Female"
"اُلفت","Female"
"الفي","Male"
"المع","Male"
"المعي","Male"
"الهوى","Female"
"الى","Female"
"الياس","Male"
"اليف","Male"
"اماثل","Female"
"اماحمد","Female"
"امارة","Female"
"امال","Female"
"امام","Male"
"امامة","Female"
"امان","Female"
"اماني","Female"
"امتثال","Female"
"امتلاك","Female"
"امتنان","Female"
"امجد","Male"
"امل","Female"
"املي","Female"
"امنة","Female"
"امنية","Female"
"امواج","Female"
"امية","Male"
"اميّة","Female"
"امير","Male"
"اميرة","Female"
"اميمة","Female"
"امين","Male"
"انتصار","Female"
"انتصاف","Female"
"انجب","Male"
"انجح","Male"
"انس","Male"
"انسجام","Female"
"انشراح","Female"
"انصاف","Female"
"انطلاق","Female"
"انعام","Female"
"انف","Male"
"انماء","Female"
"انهار","Female"
"انوار","Female"
"انور","Male"
"انوس","Male"
"انوف","Female"
"انيس","Male"
"انيسة","Female"
"اهتمام","Female"
"اهيف","Male"
"اهيم","Male"
"اوراد","Female"
"اوس","Male"
"اويس","Male"
"اياس","Male"
"اية","Female"
"ايمان","Female"
"ايناس","Female"
"ايهاب","Male"
"ايهم","Male"
"ايوب","Male"
"باحثة","Female"
"بادي","Male"
"بادية","Female"
"باذخ","Male"
"باذخة","Female"
"باذلة","Female"
"بارح","Male"
"بارع","Male"
"بارعة","Female"
"بارق","Male"
"بارقة","Female"
"بارهة","Female"
"بازخة","Female"
"بازغة","Female"
"باسطة","Female"
"باسق","Male"
"باسقة","Female"
"باسل","Male"
"باسلة","Female"
"باسم","Male"
"باسمة","Female"
"باشر","Male"
"باشق","Male"
"باقر","Male"
"باقي","Male"
"باكر","Male"
"بانية","Female"
"باهر","Male"
"باهرة","Female"
"باهي","Male"
"بتلاء","Female"
"بتول","Female"
"بثينة","Female"
"بجاء","Female"
"بجيلة","Female"
"بحبوحة","Female"
"بُحتري","Male"
"بحر","Male"
"بحرة","Female"
"بحري","Male"
"بُحير","Male"
"بُحيرا","Male"
"بحيرة","Female"
"بدائع","Female"
"بداعة","Female"
"بداهة","Female"
"بدر","Male"
"بدران","Male"
"بدرة","Female"
"بدري","Male"
"بدرية","Female"
"بدور","Female"
"بدوي","Male"
"بدوية","Female"
"بدير","Male"
"بديعة","Female"
"بديل","Male"
"بديهة","Female"
"براء","Male"
"براءة","Female"
"براعة","Female"
"بّراق","Male"
"براقة","Female"
"براك","Male"
"برة","Female"
"بُرد","Male"
"بردة","Female"
"برزاخ","Female"
"برزة","Female"
"برشاء","Female"
"بركات","Male"
"بَرَكَة","Female"
"بِركة","Female"
"برلنتي","Female"
"برهان","Male"
"برهة","Female"
"برواز","Female"
"بريء","Male"
"بريئة","Female"
"بريكة","Female"
"بريهة","Female"
"بزاز","Male"
"بزيعة","Female"
"بسام","Male"
"بسّامة","Female"
"بُسر","Male"
"بسطام","Male"
"بسماء","Female"
"بسمان","Male"
"بسمة","Female"
"بسوس","Female"
"بسيط","Male"
"بسيم","Male"
"بشار","Male"
"بشارة","Male"
"بشاش","Male"
"بشاشة","Female"
"بشر","Male"
"بشرى","Female"
"بشوش","Unknown"
"بشير","Male"
"بشيرة","Female"
"بصير","Male"
"بصيرة","Female"
"بطاح","Male"
"بعثية","Female"
"بغام","Female"
"بغية","Female"
"بقاء","Female"
"بقية","Female"
"بكار","Male"
"بكر","Male"
"بكري","Male"
"بلاغت","Female"
"بلال","Male"
"بلبل","Male"
"بلبلة","Female"
"بلسم","Male"
"بلقان","Male"
"بلقيس","Female"
"بليغ","Male"
"بليغة","Female"
"بنان","Male"
"بنانة","Female"
"بندر","Male"
"بنفسج","Female"
"بهاء","Male"
"بهائي","Male"
"بهاجت","Female"
"بهار","Female"
"بهان","Female"
"بهجة","Female"
"بهلول","Male"
"بهي","Male"
"بهية","Female"
"بهيج","Male"
"بهيجة","Female"
"بو","Male"
"بوحمد","Male"
"بوراشد","Male"
"بوران","Female"
"بوزينب","Male"
"بوسليمان","Male"
"بوسليمان","Male"
"بيان","Female"
"بيداء","Female"
"بيسان","Female"
"بيّنة","Female"
"تائب","Male"
"تابع","Male"
"تاج","Male"
"تاجي","Male"
"تاجية","Female"
"تالد","Male"
"تالدة","Female"
"تاله","Female"
"تامّة","Female"
"تامر","Male"
"تامرة","Female"
"تبر","Female"
"تبع","Male"
"تبيان","Female"
"تجويد","Female"
"تحبب","Female"
"تحسين","Male"
"تحفة","Female"
"تحية","Female"
"تحييد","Female"
"تذكار","Female"
"ترتيل","Female"
"ترجمانة","Female"
"ترف","Female"
"تركي","Male"
"تسامح","Female"
"تسنيم","Female"
"تشريف","Female"
"تعطف","Female"
"تغريد","Female"
"تغلب","Male"
"تفاحة","Female"
"تفضيل","Female"
"تفيدة","Female"
"تقاء","Female"
"تقي","Male"
"تقية","Female"
"تلال","Female"
"تلة","Female"
"تلجة","Female"
"تلطيف","Female"
"تليد","Male"
"تليدة","Female"
"تمارة","Female"
"تماضر","Female"
"تمام","Unknown"
"تمرة","Female"
"تميم","Male"
"تميمة","Female"
"تنسيم","Female"
"تهامة","Female"
"تهامي","Male"
"تهاني","Female"
"تهنيد","Female"
"تهيئة","Female"
"توبة","Female"
"توتة","Female"
"توحيدة","Female"
"تودد","Female"
"توسل","Female"
"توفيقة","Female"
"توقيق","Male"
"تيجان","Female"
"تيسير","Male"
"تيماء","Female"
"تيمور","Male"
"ثائر","Male"
"ثائرة","Female"
"ثابت","Male"
"ثابتة","Female"
"ثابرة","Female"
"ثاني","Male"
"ثبات","Female"
"ثباتة","Female"
"ثرا","Female"
"ثراء","Female"
"ثرمدة","Female"
"ثري","Male"
"ثقاف","Female"
"ثقة","Female"
"ثقيف","Male"
"ثمار","Female"
"ثمراء","Female"
"ثمرات","Female"
"ثمرة","Female"
"ثمود","Male"
"ثمية","Female"
"ثمين","Male"
"ثمينة","Female"
"ثناء","Female"
"ثواب","Female"
"ثوّاب","Male"
"ثوابالله","Male"
"ثوبية","Female"
"ثولة","Female"
"ثومة","Female"
"جائر","Male"
"جائزة","Female"
"جابر","Male"
"جابرة","Female"
"جاذبة","Female"
"جارم","Male"
"جارية","Female"
"جازم","Male"
"جازمة","Female"
"جازية","Female"
"جاسر","Male"
"جاسرة","Female"
"جاسم","Male"
"جاسمة","Female"
"جالمة","Female"
"جامع","Male"
"جامعة","Female"
"جاهد","Male"
"جاهدة","Female"
"جاويد","Male"
"جبري","Male"
"جبل","Male"
"جبير","Male"
"جداول","Female"
"جدول","Female"
"جدوى","Female"
"جدير","Male"
"جذابة","Female"
"جذوة","Female"
"جرأة","Female"
"جراءة","Female"
"جراح","Male"
"جرداء","Female"
"جرهم","Male"
"جروان","Male"
"جريئة","Female"
"جرير","Male"
"جزيلة","Female"
"جعفر","Male"
"جفنة","Female"
"جلا","Male"
"جلاء","Female"
"جلال","Male"
"جلالة","Female"
"جلنار","Female"
"جلوان","Male"
"جليس","Male"
"جليل","Male"
"جليلة","Female"
"جمال","Male"
"جمالات","Female"
"جمان","Female"
"جمانة","Female"
"جمرة","Female"
"جمعة","Male"
"جملات","Female"
"جموح","Male"
"جميل","Male"
"جميلة","Female"
"جنات","Female"
"جناد","Male"
"جنان","Female"
"جندب","Male"
"جنيد","Male"
"جهاد","Male"
"جهام","Female"
"جهيدة","Female"
"جهيدي","Female"
"جهيرة","Female"
"جهيزة","Female"
"جهينة","Female"
"جوائز","Female"
"جواد","Male"
"جواهر","Female"
"جوداء","Female"
"جودة","Female"
"جورية","Female"
"جوزاء","Female"
"جوزات","Female"
"جوزة","Female"
"جوهرة","Female"
"جويرية","Female"
"جياد","Female"
"جيدا","Female"
"جيداء","Female"
"جيلان","Female"
"جيهان","Female"
"حائم","Male"
"حاتم","Male"
"حاتمة","Female"
"حادبة","Female"
"حادر","Male"
"حادية","Female"
"حاذق","Male"
"حارث","Male"
"حارثة","Female"
"حارس","Male"
"حازر","Male"
"حازم","Male"
"حازمة","Female"
"حاسب","Male"
"حاسبة","Female"
"حاسم","Male"
"حاشد","Male"
"حاشدة","Female"
"حاصنة","Female"
"حاضرة","Female"
"حاضنة","Female"
"حاطب","Male"
"حافظ","Male"
"حافظة","Female"
"حافل","Male"
"حاكم","Male"
"حاكمة","Female"
"حام","Male"
"حامد","Male"
"حامدة","Female"
"حامز","Male"
"حاي","Male"
"حباب","Male"
"حبابة","Female"
"حبان","Male"
"حبقة","Female"
"حبور","Female"
"حبيب","Male"
"حبيبة","Female"
"حبيش","Male"
"حجاج","Male"
"حجلى","Female"
"حدبا","Female"
"حديج","Male"
"حديد","Male"
"حدير","Male"
"حذيفة","Male"
"حرملة","Male"
"حريث","Male"
"حريز","Male"
"حزام","Male"
"حزم","Male"
"حسام","Male"
"حسان","Male"
"حسن","Male"
"حُسن","Female"
"حسناء","Female"
"حسنة","Female"
"حسنى","Female"
"حسني","Male"
"حسيب","Male"
"حسيبة","Female"
"حسين","Male"
"حسينة","Female"
"حشماء","Female"
"حشمة","Female"
"حشود","Female"
"حشيم","Male"
"حَصان","Female"
"حصانة","Female"
"حصة","Female"
"حصني","Male"
"حصه","Female"
"حصيفة","Female"
"حصين","Male"
"حصينة","Female"
"حضور","Male"
"حظوظ","Female"
"حفانة","Female"
"حفصة","Female"
"حفي","Male"
"حفية","Female"
"حفيد","Male"
"حفيظة","Female"
"حقي","Male"
"حقيقي","Male"
"حكايات","Female"
"حكاية","Female"
"حكم","Male"
"حكمة","Male"
"حكيمة","Female"
"حلا","Female"
"حلال","Unknown"
"حلاوة","Female"
"حلو","Female"
"حلوم","Female"
"حليل","Male"
"حليلة","Female"
"حليمة","Female"
"حماد","Male"
"حمال","Male"
"حمامة","Female"
"حمد","Male"
"حمدة","Female"
"حمدون","Male"
"حمزة","Male"
"حمود","Male"
"حمودة","Male"
"حمية","Female"
"حميدة","Female"
"حميدو","Male"
"حميمة","Female"
"حنان","Female"
"حنوف","Female"
"حُنون","Female"
"حنية","Female"
"حنيف","Male"
"حنيفة","Female"
"حورية","Female"
"حوريث","Male"
"حياء","Female"
"حياة","Female"
"حياتي","Female"
"حيدر","Male"
"خاتم","Male"
"خاتمة","Female"
"خادر","Male"
"خارجة","Male"
"خازم","Male"
"خازمة","Female"
"خازن","Male"
"خازنة","Female"
"خاشع","Male"
"خاشعة","Female"
"خاشية","Female"
"خاضعة","Female"
"خاطب","Male"
"خاطر","Unknown"
"خاطرة","Female"
"خافق","Male"
"خالد","Male"
"خالدية","Female"
"خالص","Male"
"خالصة","Female"
"خباب","Male"
"خبير","Male"
"خبيرة","Female"
"ختام","Female"
"خجول","Female"
"خدوج","Female"
"خديج","Male"
"خديجة","Female"
"خريم","Male"
"خزاعي","Male"
"خزام","Male"
"خزامى","Female"
"خزانة","Female"
"خزنة","Female"
"خزيمي","Female"
"خصاب","Female"
"خصي","Male"
"خصيبة","Female"
"خضاب","Female"
"خضر","Male"
"خضرا","Female"
"خضرة","Female"
"خضير","Male"
"خطاب","Male"
"خطار","Male"
"خطير","Male"
"خفاجة","Male"
"خفر","Female"
"خفير","Male"
"خفيرة","Female"
"خفيف","Male"
"خلابة","Female"
"خلاد","Male"
"خلدون","Male"
"خلف","Male"
"خلود","Female"
"خلوصي","Male"
"خلوق","Male"
"خليفة","Male"
"خليل","Male"
"خليلة","Female"
"خمائل","Female"
"خمر","Female"
"خمير","Male"
"خميس","Male"
"خميلة","Female"
"خنساء","Female"
"خواطر","Female"
"خوخة","Female"
"خولة","Female"
"خويلد","Male"
"خيار","Female"
"خيالي","Male"
"خيثم","Male"
"خير","Male"
"خيرات","Female"
"خيرة","Female"
"خيري","Male"
"خيرية","Female"
"خيزران","Female"
"دؤوب","Unknown"
"دائب","Male"
"دائبة","Female"
"دائم","Male"
"داجنة","Female"
"دارج","Male"
"دارجة","Female"
"دارع","Male"
"داري","Male"
"داعية","Female"
"داغر","Male"
"دافئة","Female"
"دافعة","Female"
"دامالسرور","Female"
"دامالعز","Female"
"دامالهنا","Female"
"دامث","Male"
"دامس","Male"
"داني","Male"
"دانيال","Male"
"دانية","Female"
"داهش","Male"
"داهي","Male"
"داوود","Male"
"دباح","Male"
"دثار","Female"
"دجانة","Female"
"دجى","Female"
"دحام","Male"
"دحلان","Male"
"دحية","Male"
"دحيم","Male"
"در","Male"
"درار","Male"
"دراك","Male"
"درباس","Male"
"درة","Female"
"درداء","Female"
"درر","Female"
"درع","Male"
"درغام","Male"
"درقاء","Female"
"درماء","Female"
"درويش","Male"
"دري","Male"
"دريب","Male"
"درية","Female"
"دريد","Male"
"درير","Male"
"دعابة","Female"
"دعاس","Male"
"دعجاء","Female"
"دعد","Female"
"دعيج","Male"
"دفاع","Unknown"
"دقيقة","Female"
"دلاعة","Female"
"دلامة","Male"
"دلع","Female"
"دلف","Male"
"دلوعة","Female"
"دلوف","Male"
"دليف","Male"
"دليل","Male"
"دليلة","Female"
"دمثاء","Female"
"دمية","Female"
"دنانير","Female"
"دنيا","Female"
"دهمان","Male"
"دهير","Male"
"دهيم","Male"
"دُهيما","Female"
"دوحة","Female"
"دوسر","Male"
"دولت","Female"
"دياب","Male"
"ديان","Male"
"ديانة","Female"
"ديب","Male"
"ديسق","Male"
"ديمة","Female"
"دينة","Female"
"ذؤيب","Male"
"ذائد","Male"
"ذائدة","Female"
"ذائعة","Female"
"ذائق","Male"
"ذاتي","Male"
"ذاخر","Male"
"ذاخرة","Female"
"ذاكرة","Female"
"ذاكية","Female"
"ذراع","Female"
"ذروة","Female"
"ذرى","Female"
"ذَكاء","Female"
"ذُكاء","Female"
"ذكرى","Female"
"ذكوان","Male"
"ذكي","Male"
"ذكية","Female"
"ذلفا","Female"
"ذليق","Male"
"ذمام","Male"
"ذمة","Female"
"ذمر","Male"
"ذهل","Male"
"ذهني","Male"
"ذهنية","Female"
"ذهيل","Male"
"ذهين","Male"
"ذوالفقار","Male"
"ذيبان","Male"
"رؤبة","Female"
"رؤوف","Male"
"رؤوم","Female"
"رؤى","Female"
"رئال","Unknown"
"رئبال","Male"
"رئيف","Male"
"رائب","Male"
"رائد","Male"
"رائدة","Female"
"رائع","Male"
"رائعة","Female"
"رائف","Male"
"رائق","Male"
"رابح","Male"
"رابحة","Female"
"رابعة","Female"
"رابي","Male"
"رابية","Female"
"راتب","Male"
"راتبة","Female"
"راتعة","Female"
"راتق","Male"
"راثد","Male"
"راجح","Male"
"راجحة","Female"
"راجي","Male"
"راجية","Female"
"راحب","Male"
"راحبة","Female"
"راحم","Male"
"راحمة","Female"
"رادة","Female"
"رادس","Male"
"رادع","Male"
"رادعة","Female"
"رادفة","Female"
"رادن","Male"
"رازح","Male"
"رازقية","Female"
"رازم","Male"
"رازنة","Female"
"رازية","Female"
"راسخ","Male"
"راسخة","Female"
"راسم","Male"
"راسمة","Female"
"راشد","Male"
"راشدة","Female"
"راضي","Male"
"راضية","Female"
"راعي","Male"
"راعية","Female"
"راغب","Male"
"راغبة","Female"
"راغد","Male"
"راغدة","Female"
"رافة","Male"
"رافد","Male"
"رافدة","Female"
"رافعة","Female"
"رافغ","Male"
"رافلة","Female"
"رافي","Male"
"راقب","Male"
"راقم","Male"
"راقية","Female"
"راكد","Male"
"راكز","Male"
"راكن","Male"
"رامح","Male"
"رامزة","Female"
"رامش","Male"
"رامشة","Female"
"رامق","Male"
"رامي","Male"
"راني","Male"
"رانية","Female"
"راهبة","Female"
"راهف","Male"
"راهي","Male"
"راوية","Female"
"رايات","Female"
"راية","Female"
"رايج","Male"
"رباء","Female"
"رباب","Female"
"رباح","Male"
"ربان","Male"
"رُبانة","Female"
"ربحي","Male"
"ربحية","Female"
"ربعة","Unknown"
"رُبى","Female"
"ربيح","Male"
"ربيز","Male"
"ربيع","Male"
"ربيعة","Female"
"رتيب","Male"
"رتيبة","Female"
"رتيم","Male"
"رجاء","Female"
"رجائي","Male"
"رجب","Male"
"رجوان","Male"
"رجيح","Male"
"رحاب","Female"
"رحال","Male"
"رحبة","Female"
"رحمة","Female"
"رحيل","Male"
"رحيمة","Female"
"رَخاء","Female"
"رُخاء","Female"
"رخيم","Male"
"رخيمة","Female"
"رداح","Female"
"ردمان","Male"
"رديف","Male"
"ردين","Male"
"رُدينة","Female"
"رذاذ","Female"
"رزام","Male"
"رزان","Female"
"رزيح","Male"
"رزيم","Male"
"رسالة","Female"
"رستم","Male"
"رسمي","Male"
"رسمية","Female"
"رسول","Male"
"رسيم","Male"
"رسيمة","Female"
"رشا","Female"
"رشاد","Male"
"رشادي","Male"
"رشد","Male"
"رشدة","Female"
"رشدية","Female"
"رشيد","Male"
"رشيدة","Female"
"رشيف","Male"
"رشيق","Male"
"رشيقة","Female"
"رصان","Female"
"رصين","Male"
"رصينة","Female"
"رضا","Male"
"رضائي","Male"
"رضاب","Female"
"رضوان","Male"
"رضى","Male"
"رضية","Female"
"رُطب","Female"
"رطيبة","Female"
"رعاية","Female"
"رغاب","Unknown"
"رغباء","Female"
"رغبة","Female"
"رغداء","Female"
"رغدان","Male"
"رغدة","Female"
"رغيد","Male"
"رغيدة","Female"
"رفا","Female"
"رفاعة","Male"
"رفاعي","Male"
"رفاه","Female"
"رفعة","Female"
"رفعت","Male"
"رفقي","Male"
"رفيد","Male"
"رفيدة","Female"
"رفيع","Male"
"رفيعة","Female"
"رفيق","Male"
"رفيقة","Female"
